numero_registro;marca;bula_pdf;fonte_pagina;praga_nome_comum;praga_nome_cientifico;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;culturas;n_registros;fonte_trecho;status;ok_humano (S/N);correcao
1719;Topatudo;1719.pdf;4;Beldroega;Portulaca oleracea;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Boca-de-leão-selvagem;Antirrhinum orontium;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Buva;Conyza bonariensis;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-amargoso;Digitaria insularis;1.5;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-angola;Brachiaria mutica;5.0;6.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-azedo;Paspalum conjugatum;1.0;1.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-braquiária;Brachiaria decumbens;2.5;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-caiana;Panicum cayennense;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-canoão;Setaria poiretiana;3.5;3.5;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-cebola;Chloris pycnothrix;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-colonião;Panicum maximum;1.5;5.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-coqueirinho;Chloris retusa;1.0;1.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-custódio;Pennisetum setosum;1.5;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-da-roça;Paspalum urvillei;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-do-brejo;Paspalum conspersum;2.0;3.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-gengibre;Paspalum maritimum;3.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-gordura;Melinis minutiflora;3.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-jaraguá;Hyparrhenia rufa;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-kikuio;Pennisetum clandestinum;4.0;5.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-massambará;Sorghum halepense;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-membeca;Andropogon leucostachyus;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-mimoso;Eragrostis pilosa;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Capim-rabo-de-burro;Andropogon bicornis;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Carrapicho-de-carneiro;Acanthospermum hispidum;1.5;1.5;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Carrapicho-rasteiro;Acanthospermum australe;1.5;1.5;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Caruru;Amaranthus viridis;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Caruru-de-espinho;Amaranthus spinosus;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Caruru-roxo;Amaranthus hybridus;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Corda-de-viola;Ipomoea aristolochiaefolia;3.0;3.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Corda-de-viola;Ipomoea quamoclit;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Cordão-de-frade;Leonotis nepetifolia;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Corriola;Dichondra microcalyx;6.0;6.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Erva-andorinha;Chamaesyce hyssopifolia;2.0;6.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Erva-de-santa-luzia;Chenopodium ambrosioides;3.0;3.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Erva-quente;Spermacoce alata;5.0;6.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Ervilhaca;Vicia sativa;5.0;5.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Espérgula;Spergula arvensis;4.0;4.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Falsa-serralha;Emilia sonchifolia;2.0;2.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
1719;Topatudo;1719.pdf;4;Grama-batatais;Paspalum notatum;4.0;5.0;L/ha;100.0;400.0;L/ha;1;;Uva,Ameixa,Banana,Cacau,Café,Citros,Coco,Eucalipto,Fumo,Maçã,Mamão,Nectarina,Pêra,Pêssego,Pinus,Seringueira;16;Nome Comum | Nome Científico | (L/ha) | Aplicações -- tabela de plantas infestantes anuais/perenes para eliminação em pós-emergência em área cultivada, jato dirigido/protegido (tabela compartilhada na bula com Ameixa, Banana, Cacau, Café, Cana-de-açúcar, Citrus, Coco, Eucalipto, Fumo, Maçã, Mamão, Nectarina, Pêra, Pêssego, Pinus, Seringueira e Uva -- aqui extraída somente para Uva).;validado_bula;;
